frame,x,y,visible
0,1582.052001953125,521.2410888671875,1
1,1582.052001953125,521.2410888671875,0
2,1582.052001953125,521.2410888671875,0
3,1582.052001953125,521.2410888671875,0
4,1582.052001953125,521.2410888671875,0
5,1582.052001953125,521.2410888671875,0
6,1582.052001953125,521.2410888671875,0
7,1582.052001953125,521.2410888671875,0
8,1582.052001953125,521.2410888671875,0
9,1582.052001953125,521.2410888671875,0
10,1582.052001953125,521.2410888671875,0
11,1582.3492426768144,521.0971682046702,1
12,1582.3760440100834,521.0841912962825,0
13,1582.4028453433525,521.0712143878948,0
14,1582.4296466766216,521.058237479507,0
15,1582.4564480098907,521.0452605711193,0
16,1582.4832493431597,521.0322836627316,0
17,1581.7995461347082,520.5959854579942,1
18,1581.7078227130144,520.5123910517943,0
19,1581.6160992913206,520.4287966455945,0
20,1581.5243758696267,520.3452022393947,0
21,1581.853359841709,520.8076987718208,1
22,1581.8547982730224,520.8450312723155,0
23,1581.8562367043357,520.8823637728102,0
24,1581.857675135649,520.9196962733049,0
25,1581.8591135669624,520.9570287737996,0
26,1581.8605519982757,520.9943612742943,0
27,1581.9740578938533,519.8453682289994,1
28,1581.9948958334796,519.6773411058215,0
29,1582.015733773106,519.5093139826436,0
30,1582.0365717127322,519.3412868594656,0
31,1582.0574096523585,519.1732597362877,0
32,1582.0782475919848,519.0052326131098,0
33,1582.099085531611,518.8372054899319,0
34,1582.1199234712374,518.669178366754,0
35,1582.1407614108637,518.501151243576,0
36,1582.16159935049,518.3331241203981,0
37,1582.1824372901162,518.1650969972202,0
38,1582.2032752297425,517.9970698740423,0
39,1582.2241131693688,517.8290427508643,0
40,1582.244951108995,517.6610156276864,0
41,1582.2657890486214,517.4929885045085,0
42,1582.2866269882477,517.3249613813306,0
43,1582.307464927874,517.1569342581527,0
44,1582.3283028675003,516.9889071349747,0
45,1582.3491408071266,516.8208800117968,0
46,1582.3699787467528,516.6528528886189,0
47,1582.3908166863791,516.484825765441,0
48,1582.4116546260054,516.316798642263,0
49,1582.4324925656317,516.1487715190851,0
50,1582.453330505258,515.9807443959072,0
51,1582.4741684448843,515.8127172727293,0
52,1582.4950063845106,515.6446901495514,0
53,1582.5158443241369,515.4766630263734,0
54,1582.5366822637632,515.3086359031955,0
55,1582.5575202033895,515.1406087800176,0
56,1582.5783581430157,514.9725816568397,0
57,1582.599196082642,514.8045545336618,0
58,1582.6200340222683,514.6365274104838,0
59,1582.6408719618946,514.4685002873059,0
60,1582.661709901521,514.300473164128,0
61,1582.6825478411472,514.1324460409501,0
62,1582.7033857807735,513.9644189177722,0
63,1582.7242237203998,513.7963917945942,0
64,1582.745061660026,513.6283646714163,0
65,1582.7658995996524,513.4603375482384,0
66,1582.7867375392786,513.2923104250605,0
67,1582.807575478905,513.1242833018825,0
68,1582.8284134185312,512.9562561787046,0
69,1582.8492513581575,512.7882290555267,0
70,1582.8700892977838,512.6202019323488,0
71,1582.89092723741,512.4521748091709,0
72,1582.9117651770364,512.2841476859929,0
73,1582.9326031166627,512.116120562815,0
74,1582.953441056289,511.9480934396371,0
75,1582.9742789959153,511.78006631645917,0
76,1582.9951169355415,511.61203919328125,0
77,1583.0159548751678,511.4440120701033,0
78,1583.0367928147941,511.2759849469254,0
79,1583.0576307544204,511.1079578237475,0
80,1583.0784686940467,510.93993070056956,0
81,1583.099306633673,510.77190357739164,0
82,1583.1201445732993,510.6038764542137,0
83,1583.1409825129256,510.4358493310358,0
84,1583.1618204525519,510.2678222078579,0
85,1583.1826583921782,510.09979508467995,0
86,1583.2034963318044,509.93176796150203,0
87,1583.2243342714307,509.7637408383241,0
88,1583.245172211057,509.5957137151462,0
89,1583.2660101506833,509.42768659196827,0
90,1583.2868480903096,509.25965946879035,0
91,1583.307686029936,509.0916323456124,0
92,1583.3285239695622,508.9236052224345,0
93,1583.3493619091885,508.7555780992566,0
94,1583.3701998488148,508.58755097607866,0
95,1583.391037788441,508.41952385290074,0
96,1583.4118757280673,508.2514967297228,0
97,1583.4327136676936,508.0834696065449,0
98,1583.45355160732,507.915442483367,0
99,1583.4743895469462,507.74741536018905,0
100,1583.4952274865725,507.57938823701113,0
101,1583.5160654261988,507.4113611138332,0
102,1583.536903365825,507.2433339906553,0
103,1583.5577413054514,507.07530686747737,0
104,1583.5785792450777,506.90727974429944,0
105,1583.599417184704,506.7392526211215,0
106,1583.6202551243302,506.5712254979436,0
107,1583.6410930639565,506.4031983747657,0
108,1583.6619310035828,506.23517125158776,0
109,1583.682768943209,506.06714412840984,0
110,1583.7036068828354,505.8991170052319,0
111,1583.7244448224617,505.731089882054,0
112,1583.745282762088,505.5630627588761,0
113,1583.7661207017143,505.39503563569815,0
114,1583.7869586413406,505.22700851252023,0
115,1583.8077965809669,505.0589813893423,0
116,1583.8286345205931,504.8909542661644,0
117,1583.8494724602194,504.72292714298646,0
118,1583.8703103998457,504.55490001980854,0
119,1583.891148339472,504.3868728966306,0
120,1583.9119862790983,504.2188457734527,0
121,1583.9328242187246,504.0508186502748,0
122,1583.9536621583509,503.88279152709686,0
123,1583.9745000979772,503.71476440391893,0
124,1583.9953380376035,503.546737280741,0
125,1584.0161759772298,503.3787101575631,0
126,1584.037013916856,503.21068303438517,0
127,1584.0578518564823,503.04265591120725,0
128,1584.0786897961086,502.8746287880293,0
129,1584.099527735735,502.7066016648514,0
130,1584.1203656753612,502.5385745416735,0
131,1584.1412036149875,502.37054741849556,0
132,1584.1620415546138,502.20252029531764,0
133,1584.18287949424,502.0344931721397,0
134,1584.2037174338664,501.8664660489618,0
135,1584.2245553734926,501.6984389257839,0
136,1584.245393313119,501.53041180260595,0
137,1584.2662312527452,501.36238467942803,0
138,1584.2870691923715,501.1943575562501,0
139,1584.3079071319978,501.0263304330722,0
140,1584.328745071624,500.85830330989427,0
141,1584.3495830112504,500.69027618671635,0
142,1584.3704209508767,500.5222490635384,0
143,1584.391258890503,500.3542219403605,0
144,1584.4120968301293,500.1861948171826,0
145,1584.4329347697555,500.01816769400466,0
146,1584.4537727093818,499.85014057082674,0
147,1584.4746106490081,499.6821134476488,0
148,1584.4954485886344,499.5140863244709,0
149,1584.5162865282607,499.346059201293,0
150,1584.537124467887,499.17803207811505,0
151,1584.5579624075133,499.01000495493713,0
152,1584.5788003471396,498.8419778317592,0
153,1584.5996382867659,498.6739507085813,0
154,1584.6204762263922,498.50592358540337,0
155,1584.6413141660184,498.33789646222544,0
156,1584.6621521056447,498.1698693390475,0
157,1584.682990045271,498.0018422158696,0
158,1584.7038279848973,497.8338150926917,0
159,1584.7246659245236,497.66578796951376,0
160,1584.74550386415,497.49776084633584,0
161,1584.7663418037762,497.3297337231579,0
162,1584.7871797434025,497.16170659998,0
163,1584.8080176830288,496.9936794768021,0
164,1584.828855622655,496.82565235362415,0
165,1584.8496935622813,496.65762523044623,0
166,1584.8705315019076,496.4895981072683,0
167,1584.891369441534,496.3215709840904,0
168,1584.9122073811602,496.15354386091246,0
169,1584.9330453207865,495.98551673773454,0
170,1584.9538832604128,495.8174896145566,0
171,1584.974721200039,495.6494624913787,0
172,1584.9955591396654,495.4814353682008,0
173,1585.0163970792917,495.31340824502286,0
174,1585.037235018918,495.14538112184493,0
175,1585.0580729585442,494.977353998667,0
176,1585.0789108981705,494.8093268754891,0
177,1585.0997488377968,494.64129975231117,0
178,1585.1205867774231,494.47327262913325,0
179,1585.1414247170494,494.3052455059553,0
180,1585.1622626566757,494.1372183827774,0
181,1585.183100596302,493.9691912595995,0
182,1585.2039385359283,493.80116413642156,0
183,1585.2247764755546,493.63313701324364,0
184,1585.2456144151809,493.4651098900657,0
185,1585.2664523548071,493.2970827668878,0
186,1585.2872902944334,493.1290556437099,0
187,1585.3081282340597,492.96102852053195,0
188,1585.328966173686,492.79300139735403,0
189,1585.3498041133123,492.6249742741761,0
190,1585.3706420529386,492.4569471509982,0
191,1585.3914799925649,492.28892002782027,0
192,1585.4123179321912,492.12089290464235,0
193,1585.4331558718175,491.9528657814644,0
194,1585.4539938114438,491.7848386582865,0
195,1585.47483175107,491.6168115351086,0
196,1585.4956696906963,491.44878441193066,0
197,1585.5165076303226,491.28075728875274,0
198,1585.537345569949,491.1127301655748,0
199,1585.5581835095752,490.9447030423969,0
200,1585.5790214492015,490.776675919219,0
201,1585.5998593888278,490.60864879604105,0
202,1585.620697328454,490.44062167286313,0
203,1585.6415352680804,490.2725945496852,0
204,1582.5746009224804,521.6531572291755,1
205,1582.569664084754,521.7484778540947,0
206,1582.5647272470278,521.843798479014,0
207,1582.5597904093015,521.9391191039333,0
208,1583.0988786263747,520.9072529306641,1
