frame,x,y,visible
0,1207.47216796875,590.8857421875,1
1,1207.47216796875,590.8857421875,0
2,1207.3024970211316,590.4243348623215,1
3,1207.3453485107684,590.5313253060455,1
4,1207.3880342962698,590.637879408954,0
5,1207.401378302522,590.8157882289327,1
6,1207.432620740743,590.950170801294,0
7,1207.4393304943019,590.7605245902753,1
8,1207.4633602045717,590.7996411330492,0
9,1207.3456062727096,590.5701551780419,1
10,1207.3289847554704,590.5322598661156,0
11,1207.4464253367573,590.2775055053677,1
12,1207.4917631980197,590.2763701276263,1
13,1207.521528600394,590.2076778034863,0
14,1207.4276574596352,590.110044372829,1
15,1207.4194879380727,590.0324721605382,0
16,1207.4113184165103,589.9548999482474,0
17,1207.403148894948,589.8773277359567,0
18,1207.3949793733855,589.7997555236659,0
19,1207.386809851823,589.7221833113751,0
20,1207.3786403302606,589.6446110990844,0
21,1207.3704708086982,589.5670388867936,0
22,1207.219594369224,590.5201067599712,1
23,1207.1912102165168,590.5885261329224,0
24,1207.1628260638095,590.6569455058736,0
25,1207.3722357530764,590.7582211030973,1
26,1207.3906729152898,590.7761840759724,1
27,1207.4191889086885,590.8344523312226,0
28,1207.4477049020873,590.8927205864727,0
29,1207.476220895486,590.9509888417228,0
30,1207.5047368888847,591.009257096973,0
31,1207.5332528822835,591.0675253522231,0
32,1207.5617688756822,591.1257936074733,0
33,1207.590284869081,591.1840618627234,0
34,1207.6188008624797,591.2423301179736,0
35,1207.6473168558784,591.3005983732237,0
36,1207.6758328492772,591.3588666284738,0
37,1207.704348842676,591.417134883724,0
38,1207.7328648360747,591.4754031389741,0
39,1207.7613808294734,591.5336713942243,0
40,1207.7898968228722,591.5919396494744,0
41,1207.818412816271,591.6502079047245,0
42,1207.8469288096696,591.7084761599747,0
43,1207.8754448030684,591.7667444152248,0
44,1207.9039607964671,591.825012670475,0
45,1207.9324767898659,591.8832809257251,0
46,1207.9609927832646,591.9415491809752,0
47,1207.9895087766633,591.9998174362254,0
48,1208.018024770062,592.0580856914755,0
49,1208.0465407634608,592.1163539467257,0
50,1208.0750567568596,592.1746222019758,0
51,1208.1035727502583,592.232890457226,0
52,1208.132088743657,592.2911587124761,0
53,1208.1606047370558,592.3494269677262,0
54,1208.1891207304545,592.4076952229764,0
55,1208.2176367238533,592.4659634782265,0
56,1208.246152717252,592.5242317334767,0
57,1208.2746687106508,592.5824999887268,0
58,1208.3031847040495,592.6407682439769,0
59,1208.3317006974482,592.6990364992271,0
60,1208.360216690847,592.7573047544772,0
61,1208.3887326842457,592.8155730097274,0
62,1208.4172486776445,592.8738412649775,0
63,1208.4457646710432,592.9321095202276,0
64,1208.474280664442,592.9903777754778,0
65,1208.5027966578407,593.0486460307279,0
66,1208.5313126512394,593.1069142859781,0
67,1208.5598286446382,593.1651825412282,0
68,1208.588344638037,593.2234507964783,0
69,1208.6168606314357,593.2817190517285,0
70,1208.6453766248344,593.3399873069786,0
71,1208.6738926182331,593.3982555622288,0
72,1208.7024086116319,593.4565238174789,0
73,1208.7309246050306,593.514792072729,0
74,1208.7594405984294,593.5730603279792,0
75,1208.787956591828,593.6313285832293,0
76,1208.8164725852268,593.6895968384795,0
77,1208.8449885786256,593.7478650937296,0
78,1208.8735045720243,593.8061333489798,0
79,1208.902020565423,593.8644016042299,0
80,1208.9305365588218,593.92266985948,0
81,1208.9590525522206,593.9809381147302,0
82,1208.9875685456193,594.0392063699803,0
83,1209.016084539018,594.0974746252305,0
84,1209.0446005324168,594.1557428804806,0
85,1209.0731165258155,594.2140111357307,0
86,1209.1016325192143,594.2722793909809,0
87,1209.130148512613,594.330547646231,0
88,1209.1586645060117,594.3888159014812,0
89,1209.1871804994105,594.4470841567313,0
90,1209.2156964928092,594.5053524119814,0
91,1209.244212486208,594.5636206672316,0
92,1209.2727284796067,594.6218889224817,0
93,1209.3012444730055,594.6801571777319,0
94,1209.3297604664042,594.738425432982,0
95,1209.358276459803,594.7966936882322,0
96,1209.3867924532017,594.8549619434823,0
97,1209.4153084466004,594.9132301987324,0
98,1209.4438244399992,594.9714984539826,0
99,1209.472340433398,595.0297667092327,0
100,1209.5008564267966,595.0880349644829,0
101,1209.5293724201954,595.146303219733,0
102,1209.5578884135941,595.2045714749831,0
103,1209.5864044069929,595.2628397302333,0
104,1209.6149204003916,595.3211079854834,0
105,1209.6434363937904,595.3793762407336,0
106,1209.671952387189,595.4376444959837,0
107,1209.7004683805878,595.4959127512338,0
108,1209.7289843739866,595.554181006484,0
109,1209.7575003673853,595.6124492617341,0
110,1209.786016360784,595.6707175169843,0
111,1209.8145323541828,595.7289857722344,0
112,1209.8430483475815,595.7872540274846,0
113,1209.8715643409803,595.8455222827347,0
114,1209.900080334379,595.9037905379848,0
115,1209.9285963277778,595.962058793235,0
116,1209.9571123211765,596.0203270484851,0
117,1209.9856283145753,596.0785953037353,0
118,1210.014144307974,596.1368635589854,0
119,1210.0426603013727,596.1951318142355,0
120,1210.0711762947715,596.2534000694857,0
121,1210.0996922881702,596.3116683247358,0
122,1210.128208281569,596.369936579986,0
123,1210.1567242749677,596.4282048352361,0
124,1210.1852402683664,596.4864730904862,0
125,1210.2137562617652,596.5447413457364,0
126,1262.9985354910568,625.4991978445115,1
127,1263.7982260434862,625.97986154363,0
128,1264.5979165959156,626.4605252427485,0
129,1265.397607148345,626.941188941867,0
130,1266.1972977007745,627.4218526409855,0
131,1266.9969882532039,627.9025163401041,0
132,1267.7966788056333,628.3831800392226,0
133,1268.5963693580627,628.8638437383411,0
134,1269.396059910492,629.3445074374596,0
135,1270.1957504629215,629.8251711365781,0
136,1270.995441015351,630.3058348356966,0
137,1271.7951315677803,630.7864985348151,0
138,1272.5948221202098,631.2671622339336,0
139,1273.3945126726392,631.7478259330521,0
140,1274.1942032250686,632.2284896321706,0
141,1274.993893777498,632.7091533312891,0
142,1275.7935843299274,633.1898170304077,0
143,1276.5932748823568,633.6704807295262,0
144,1277.3929654347862,634.1511444286447,0
145,1278.1926559872156,634.6318081277632,0
146,1278.992346539645,635.1124718268817,0
147,1279.7920370920745,635.5931355260002,0
148,1280.5917276445039,636.0737992251187,0
149,1281.3914181969333,636.5544629242372,0
150,1282.1911087493627,637.0351266233557,0
151,1282.990799301792,637.5157903224742,0
152,1283.7904898542215,637.9964540215927,0
153,1284.590180406651,638.4771177207112,0
154,1285.3898709590803,638.9577814198298,0
155,1286.1895615115097,639.4384451189483,0
156,1345.981652969398,669.4908030056433,1
157,1349.0199421230482,671.0936307839986,0
158,1352.0582312766983,672.6964585623539,0
159,1355.0965204303484,674.2992863407092,0
160,1358.1348095839985,675.9021141190644,0
161,1361.1730987376486,677.5049418974197,0
162,1364.2113878912987,679.107769675775,0
163,1367.2496770449488,680.7105974541303,0
164,1370.287966198599,682.3134252324855,0
165,1373.326255352249,683.9162530108408,0
166,1376.3645445058992,685.5190807891961,0
167,1379.4028336595493,687.1219085675514,0
168,1382.4411228131994,688.7247363459066,0
169,1385.4794119668495,690.3275641242619,0
170,1388.5177011204996,691.9303919026172,0
171,1391.5559902741497,693.5332196809725,0
172,1394.5942794277998,695.1360474593278,0
173,1397.63256858145,696.738875237683,0
174,1400.6708577351,698.3417030160383,0
175,1403.7091468887502,699.9445307943936,0
176,1406.7474360424003,701.5473585727489,0
177,1409.7857251960504,703.1501863511041,0
178,1412.8240143497005,704.7530141294594,0
179,1415.8623035033506,706.3558419078147,0
180,1418.9005926570007,707.95866968617,0
181,1421.9388818106509,709.5614974645252,0
182,1424.977170964301,711.1643252428805,0
183,1428.015460117951,712.7671530212358,0
184,1431.0537492716012,714.3699807995911,0
185,1434.0920384252513,715.9728085779464,0
186,1437.1303275789014,717.5756363563016,0
187,1440.1686167325515,719.1784641346569,0
188,1443.2069058862016,720.7812919130122,0
189,1446.2451950398518,722.3841196913675,0
190,1449.2834841935019,723.9869474697227,0
191,1452.321773347152,725.589775248078,0
192,1455.360062500802,727.1926030264333,0
193,1458.3983516544522,728.7954308047886,0
194,1461.4366408081023,730.3982585831438,0
195,1464.4749299617524,732.0010863614991,0
196,1467.5132191154025,733.6039141398544,0
197,1470.5515082690526,735.2067419182097,0
198,1473.5897974227028,736.809569696565,0
199,1476.6280865763529,738.4123974749202,0
200,1479.666375730003,740.0152252532755,0
201,1482.704664883653,741.6180530316308,0
202,1485.7429540373032,743.220880809986,0
203,1488.7812431909533,744.8237085883413,0
204,1491.8195323446034,746.4265363666966,0
205,1494.8578214982535,748.0293641450519,0
206,1497.8961106519037,749.6321919234072,0
207,1500.9343998055538,751.2350197017624,0
208,1503.9726889592039,752.8378474801177,0
209,1507.010978112854,754.440675258473,0
210,1510.049267266504,756.0435030368283,0
211,1513.0875564201542,757.6463308151835,0
212,1516.1258455738043,759.2491585935388,0
213,1519.1641347274544,760.8519863718941,0
214,1522.2024238811046,762.4548141502494,0
215,1525.2407130347547,764.0576419286047,0
216,1528.2790021884048,765.6604697069599,0
217,1531.317291342055,767.2632974853152,0
218,1534.355580495705,768.8661252636705,0
219,1537.393869649355,770.4689530420258,0
220,1540.4321588030052,772.071780820381,0
221,1543.4704479566553,773.6746085987363,0
222,1546.5087371103054,775.2774363770916,0
223,1549.5470262639556,776.8802641554469,0
224,1552.5853154176057,778.4830919338021,0
225,1555.6236045712558,780.0859197121574,0
226,1558.661893724906,781.6887474905127,0
227,1561.700182878556,783.291575268868,0
228,1564.7384720322061,784.8944030472232,0
229,1567.7767611858562,786.4972308255785,0
