frame,x,y,visible
0,-1.0,-1.0,0
1,-1.0,-1.0,0
2,1906.5,847.0,1
3,1906.5,847.0,0
4,1906.5,847.0,0
5,1906.5,847.0,0
6,1906.5,847.0,0
7,1906.5,847.0,0
8,1949.9997648738886,852.9999675688123,1
9,1957.0539009043437,853.972951848875,0
10,1964.1080369347987,854.9459361289378,0
11,1971.1621729652538,855.9189204090005,0
12,1978.216308995709,856.8919046890633,0
13,1985.270445026164,857.864888969126,0
14,1992.324581056619,858.8378732491888,0
15,1999.3787170870742,859.8108575292515,0
16,2006.4328531175292,860.7838418093143,0
17,2013.4869891479843,861.756826089377,0
18,2020.5411251784394,862.7298103694397,0
19,2027.5952612088945,863.7027946495025,0
20,2034.6493972393496,864.6757789295652,0
21,2041.7035332698047,865.648763209628,0
22,2048.7576693002597,866.6217474896907,0
23,2055.811805330715,867.5947317697535,0
24,2062.86594136117,868.5677160498162,0
25,2069.920077391625,869.540700329879,0
26,2076.97421342208,870.5136846099417,0
27,2084.028349452535,871.4866688900045,0
28,2091.0824854829903,872.4596531700672,0
29,2098.1366215134453,873.43263745013,0
30,2105.1907575439004,874.4056217301927,0
31,2112.2448935743555,875.3786060102555,0
32,2119.2990296048106,876.3515902903182,0
33,2126.3531656352657,877.324574570381,0
34,2133.4073016657208,878.2975588504437,0
35,2140.461437696176,879.2705431305064,0
36,2147.515573726631,880.2435274105692,0
37,2154.569709757086,881.2165116906319,0
38,2161.623845787541,882.1894959706947,0
39,2168.677981817996,883.1624802507574,0
40,2175.7321178484513,884.1354645308202,0
41,2182.7862538789063,885.1084488108829,0
42,2189.8403899093614,886.0814330909457,0
43,2196.8945259398165,887.0544173710084,0
44,2203.9486619702716,888.0274016510712,0
45,2211.0027980007267,889.0003859311339,0
46,2218.0569340311818,889.9733702111967,0
47,2225.111070061637,890.9463544912594,0
48,2232.165206092092,891.9193387713221,0
49,2239.219342122547,892.8923230513849,0
50,2246.273478153002,893.8653073314476,0
51,2253.327614183457,894.8382916115104,0
52,2260.3817502139123,895.8112758915731,0
53,2267.4358862443673,896.7842601716359,0
54,2274.4900222748224,897.7572444516986,0
55,2281.5441583052775,898.7302287317614,0
56,2288.5982943357326,899.7032130118241,0
57,2295.6524303661877,900.6761972918869,0
58,2302.7065663966428,901.6491815719496,0
59,2309.760702427098,902.6221658520124,0
60,2316.814838457553,903.5951501320751,0
61,2323.868974488008,904.5681344121379,0
62,2330.923110518463,905.5411186922006,0
63,2337.977246548918,906.5141029722633,0
64,2345.0313825793733,907.4870872523261,0
65,2352.0855186098283,908.4600715323888,0
66,2359.1396546402834,909.4330558124516,0
67,2366.1937906707385,910.4060400925143,0
68,2373.2479267011936,911.3790243725771,0
69,2380.3020627316487,912.3520086526398,0
70,2387.3561987621038,913.3249929327026,0
71,2394.410334792559,914.2979772127653,0
72,2401.464470823014,915.2709614928281,0
73,2408.518606853469,916.2439457728908,0
74,2415.572742883924,917.2169300529536,0
75,2422.626878914379,918.1899143330163,0
76,2429.6810149448343,919.162898613079,0
77,2436.7351509752893,920.1358828931418,0
78,2443.7892870057444,921.1088671732045,0
79,2450.8434230361995,922.0818514532673,0
80,2457.8975590666546,923.05483573333,0
81,2464.9516950971097,924.0278200133928,0
82,2472.0058311275648,925.0008042934555,0
83,2479.05996715802,925.9737885735183,0
84,2486.114103188475,926.946772853581,0
85,2493.16823921893,927.9197571336438,0
86,2500.222375249385,928.8927414137065,0
87,2507.27651127984,929.8657256937693,0
88,2514.3306473102953,930.838709973832,0
89,2521.3847833407503,931.8116942538948,0
90,2528.4389193712054,932.7846785339575,0
91,2535.4930554016605,933.7576628140203,0
92,2542.5471914321156,934.730647094083,0
93,2549.6013274625707,935.7036313741457,0
94,2556.6554634930258,936.6766156542085,0
95,2563.709599523481,937.6495999342712,0
96,2570.763735553936,938.622584214334,0
97,2577.817871584391,939.5955684943967,0
98,2584.872007614846,940.5685527744595,0
99,2591.926143645301,941.5415370545222,0
100,2598.9802796757563,942.514521334585,0
101,2606.0344157062113,943.4875056146477,0
102,2613.0885517366664,944.4604898947105,0
103,2620.1426877671215,945.4334741747732,0
104,2627.1968237975766,946.406458454836,0
105,2634.2509598280317,947.3794427348987,0
106,2641.3050958584868,948.3524270149614,0
107,2648.359231888942,949.3254112950242,0
108,2655.413367919397,950.2983955750869,0
109,2662.467503949852,951.2713798551497,0
110,2669.521639980307,952.2443641352124,0
111,2676.575776010762,953.2173484152752,0
112,2683.6299120412173,954.1903326953379,0
113,2690.6840480716724,955.1633169754007,0
114,2697.7381841021274,956.1363012554634,0
115,2704.7923201325825,957.1092855355262,0
116,2711.8464561630376,958.0822698155889,0
117,2718.9005921934927,959.0552540956517,0
118,2725.9547282239478,960.0282383757144,0
119,2733.008864254403,961.0012226557772,0
120,2740.063000284858,961.9742069358399,0
121,2747.117136315313,962.9471912159026,0
122,2754.171272345768,963.9201754959654,0
123,2761.225408376223,964.8931597760281,0
124,2768.2795444066783,965.8661440560909,0
125,2775.3336804371334,966.8391283361536,0
126,2782.3878164675884,967.8121126162164,0
127,2789.4419524980435,968.7850968962791,0
128,2796.4960885284986,969.7580811763419,0
129,2803.5502245589537,970.7310654564046,0
130,2810.6043605894088,971.7040497364674,0
131,2817.658496619864,972.6770340165301,0
132,2824.712632650319,973.6500182965929,0
133,2831.766768680774,974.6230025766556,0
134,2838.820904711229,975.5959868567184,0
135,2845.875040741684,976.5689711367811,0
136,2852.9291767721393,977.5419554168438,0
137,2859.9833128025944,978.5149396969066,0
138,2867.0374488330494,979.4879239769693,0
139,2874.0915848635045,980.4609082570321,0
140,2881.1457208939596,981.4338925370948,0
141,2888.1998569244147,982.4068768171576,0
142,2895.25399295487,983.3798610972203,0
143,2902.308128985325,984.3528453772831,0
144,2909.36226501578,985.3258296573458,0
145,2916.416401046235,986.2988139374086,0
146,2923.47053707669,987.2717982174713,0
147,2930.524673107145,988.2447824975341,0
148,2937.5788091376003,989.2177667775968,0
149,2944.6329451680554,990.1907510576596,0
150,2951.6870811985104,991.1637353377223,0
151,2958.7412172289655,992.136719617785,0
152,2965.7953532594206,993.1097038978478,0
153,2972.8494892898757,994.0826881779105,0
154,2979.903625320331,995.0556724579733,0
155,2986.957761350786,996.028656738036,0
