frame,x,y,visible
0,-1.0,-1.0,0
1,1027.5,1107.5,1
2,1027.5,1107.5,0
3,1027.5,1107.5,0
4,972.5010999604015,1104.00006999748,1
5,956.0013639508978,1102.9500867968752,0
6,939.5016279413942,1101.9001035962704,0
7,923.0018919318906,1100.8501203956655,0
8,906.5021559223869,1099.8001371950606,0
9,947.4954059086072,1124.4979425717443,1
10,942.4933483203962,1128.5971056190508,0
11,937.4912907321852,1132.6962686663574,0
12,932.4892331439743,1136.795431713664,0
13,927.4871755557633,1140.8945947609704,0
14,922.4851179675524,1144.993757808277,0
15,917.4830603793414,1149.0929208555835,0
16,912.4810027911304,1153.19208390289,0
17,907.4789452029195,1157.2912469501966,0
18,902.4768876147085,1161.3904099975032,0
19,897.4748300264976,1165.4895730448097,0
20,892.4727724382866,1169.5887360921163,0
21,887.4707148500756,1173.6878991394228,0
22,882.4686572618647,1177.7870621867294,0
23,877.4665996736537,1181.886225234036,0
24,872.4645420854428,1185.9853882813425,0
25,867.4624844972318,1190.084551328649,0
26,862.4604269090208,1194.1837143759556,0
27,857.4583693208099,1198.282877423262,0
28,852.4563117325989,1202.3820404705687,0
29,847.454254144388,1206.4812035178752,0
30,842.452196556177,1210.5803665651817,0
31,837.450138967966,1214.6795296124883,0
32,832.4480813797551,1218.7786926597948,0
33,827.4460237915441,1222.8778557071014,0
34,822.4439662033332,1226.977018754408,0
35,817.4419086151222,1231.0761818017145,0
36,812.4398510269112,1235.175344849021,0
37,807.4377934387003,1239.2745078963276,0
38,802.4357358504893,1243.3736709436341,0
39,797.4336782622784,1247.4728339909407,0
40,792.4316206740674,1251.5719970382472,0
41,787.4295630858564,1255.6711600855538,0
42,782.4275054976455,1259.7703231328603,0
43,777.4254479094345,1263.8694861801669,0
44,772.4233903212236,1267.9686492274734,0
45,767.4213327330126,1272.06781227478,0
46,762.4192751448016,1276.1669753220865,0
47,757.4172175565907,1280.266138369393,0
48,752.4151599683797,1284.3653014166996,0
49,747.4131023801688,1288.4644644640061,0
50,742.4110447919578,1292.5636275113127,0
51,737.4089872037468,1296.6627905586192,0
52,732.4069296155359,1300.7619536059258,0
53,727.4048720273249,1304.8611166532323,0
54,722.402814439114,1308.9602797005389,0
55,717.400756850903,1313.0594427478454,0
56,712.398699262692,1317.158605795152,0
57,707.3966416744811,1321.2577688424585,0
58,702.3945840862701,1325.356931889765,0
59,697.3925264980592,1329.4560949370716,0
60,692.3904689098482,1333.5552579843782,0
61,687.3884113216372,1337.6544210316847,0
62,682.3863537334263,1341.7535840789913,0
63,677.3842961452153,1345.8527471262978,0
64,672.3822385570044,1349.9519101736043,0
65,667.3801809687934,1354.051073220911,0
66,662.3781233805825,1358.1502362682174,0
67,657.3760657923715,1362.249399315524,0
68,652.3740082041605,1366.3485623628305,0
69,647.3719506159496,1370.447725410137,0
70,642.3698930277386,1374.5468884574436,0
71,637.3678354395277,1378.6460515047502,0
72,632.3657778513167,1382.7452145520567,0
73,627.3637202631057,1386.8443775993633,0
74,622.3616626748948,1390.9435406466698,0
75,617.3596050866838,1395.0427036939764,0
76,612.3575474984729,1399.141866741283,0
77,607.3554899102619,1403.2410297885895,0
78,602.3534323220509,1407.340192835896,0
79,597.35137473384,1411.4393558832026,0
80,592.349317145629,1415.538518930509,0
81,587.347259557418,1419.6376819778156,0
82,582.3452019692071,1423.7368450251222,0
83,577.3431443809961,1427.8360080724287,0
84,572.3410867927852,1431.9351711197353,0
85,567.3390292045742,1436.0343341670418,0
86,562.3369716163633,1440.1334972143484,0
87,557.3349140281523,1444.232660261655,0
88,552.3328564399413,1448.3318233089615,0
89,547.3307988517304,1452.430986356268,0
90,542.3287412635194,1456.5301494035746,0
91,537.3266836753085,1460.6293124508811,0
92,532.3246260870975,1464.7284754981877,0
93,527.3225684988865,1468.8276385454942,0
94,522.3205109106756,1472.9268015928008,0
95,517.3184533224646,1477.0259646401073,0
96,512.3163957342537,1481.1251276874139,0
97,507.31433814604276,1485.2242907347204,0
98,502.31228055783185,1489.323453782027,0
99,497.31022296962095,1493.4226168293335,0
100,492.30816538141005,1497.52177987664,0
101,487.30610779319915,1501.6209429239466,0
102,482.30405020498824,1505.7201059712531,0
103,477.30199261677734,1509.8192690185597,0
104,472.29993502856644,1513.9184320658662,0
105,467.29787744035553,1518.0175951131728,0
106,462.29581985214463,1522.1167581604793,0
107,457.29376226393373,1526.2159212077859,0
108,452.2917046757228,1530.3150842550924,0
109,447.2896470875119,1534.414247302399,0
110,442.287589499301,1538.5134103497055,0
111,437.2855319110901,1542.612573397012,0
112,432.2834743228792,1546.7117364443186,0
113,427.2814167346683,1550.8108994916252,0
114,422.2793591464574,1554.9100625389317,0
115,417.2773015582465,1559.0092255862382,0
116,412.2752439700356,1563.1083886335448,0
117,407.2731863818247,1567.2075516808513,0
118,402.2711287936138,1571.3067147281579,0
119,397.2690712054029,1575.4058777754644,0
120,392.267013617192,1579.505040822771,0
121,387.2649560289811,1583.6042038700775,0
122,382.2628984407702,1587.703366917384,0
123,377.2608408525593,1591.8025299646906,0
124,372.2587832643484,1595.9016930119972,0
125,367.2567256761375,1600.0008560593037,0
126,362.2546680879266,1604.1000191066103,0
127,357.2526104997157,1608.1991821539168,0
128,352.25055291150477,1612.2983452012234,0
129,347.24849532329387,1616.39750824853,0
130,342.24643773508296,1620.4966712958364,0
131,337.24438014687206,1624.595834343143,0
132,332.24232255866116,1628.6949973904495,0
133,327.24026497045026,1632.794160437756,0
134,322.23820738223935,1636.8933234850626,0
135,317.23614979402845,1640.9924865323692,0
136,312.23409220581755,1645.0916495796757,0
137,307.23203461760664,1649.1908126269823,0
138,302.22997702939574,1653.2899756742888,0
139,297.22791944118484,1657.3891387215954,0
140,292.22586185297394,1661.488301768902,0
141,287.22380426476303,1665.5874648162085,0
142,282.22174667655213,1669.686627863515,0
143,277.2196890883412,1673.7857909108216,0
144,272.2176315001303,1677.884953958128,0
145,267.2155739119194,1681.9841170054347,0
146,262.2135163237085,1686.0832800527412,0
147,257.2114587354976,1690.1824431000477,0
148,252.2094011472867,1694.2816061473543,0
149,247.2073435590758,1698.3807691946608,0
150,242.2052859708649,1702.4799322419674,0
151,237.203228382654,1706.579095289274,0
152,232.2011707944431,1710.6782583365805,0
153,227.1991132062322,1714.777421383887,0
154,222.1970556180213,1718.8765844311936,0
155,217.1949980298104,1722.9757474785001,0
156,212.1929404415995,1727.0749105258067,0
157,207.1908828533886,1731.1740735731132,0
158,202.18882526517768,1735.2732366204198,0
159,197.18676767696678,1739.3723996677263,0
160,192.18471008875588,1743.4715627150329,0
161,187.18265250054498,1747.5707257623394,0
162,182.18059491233407,1751.669888809646,0
163,177.17853732412317,1755.7690518569525,0
164,172.17647973591227,1759.868214904259,0
165,167.17442214770136,1763.9673779515656,0
166,162.17236455949046,1768.0665409988721,0
167,157.17030697127956,1772.1657040461787,0
168,152.16824938306866,1776.2648670934852,0
169,147.16619179485775,1780.3640301407918,0
170,142.16413420664685,1784.4631931880983,0
171,137.16207661843595,1788.5623562354049,0
172,132.16001903022504,1792.6615192827114,0
173,127.15796144201414,1796.760682330018,0
174,122.15590385380324,1800.8598453773245,0
175,117.15384626559234,1804.959008424631,0
176,112.15178867738143,1809.0581714719376,0
177,107.14973108917053,1813.1573345192442,0
178,102.14767350095963,1817.2564975665507,0
179,97.14561591274872,1821.3556606138573,0
180,92.14355832453782,1825.4548236611638,0
181,87.14150073632692,1829.5539867084703,0
182,82.13944314811602,1833.653149755777,0
183,77.13738555990511,1837.7523128030834,0
184,72.13532797169421,1841.85147585039,0
185,67.1332703834833,1845.9506388976965,0
186,62.1312127952724,1850.049801945003,0
187,57.12915520706149,1854.1489649923096,0
188,52.12709761885058,1858.2481280396162,0
189,47.12504003063967,1862.3472910869227,0
190,42.12298244242876,1866.4464541342293,0
191,37.12092485421785,1870.5456171815358,0
192,32.11886726600694,1874.6447802288424,0
193,27.116809677796027,1878.743943276149,0
194,22.114752089585117,1882.8431063234555,0
195,17.112694501374207,1886.942269370762,0
