frame,x,y,visible
0,2403.787353515625,1227.645751953125,1
1,2403.787353515625,1227.645751953125,0
2,2403.787353515625,1227.645751953125,0
3,2403.787353515625,1227.645751953125,0
4,2403.787353515625,1227.645751953125,0
5,2403.787353515625,1227.645751953125,0
6,2403.787353515625,1227.645751953125,0
7,2403.787353515625,1227.645751953125,0
8,2403.787353515625,1227.645751953125,0
9,2403.787353515625,1227.645751953125,0
10,2403.787353515625,1227.645751953125,0
11,2403.787353515625,1227.645751953125,0
12,2403.787353515625,1227.645751953125,0
13,2403.787353515625,1227.645751953125,0
14,2403.787353515625,1227.645751953125,0
15,2403.787353515625,1227.645751953125,0
16,2403.787353515625,1227.645751953125,0
17,2403.787353515625,1227.645751953125,0
18,2403.787353515625,1227.645751953125,0
19,2403.787353515625,1227.645751953125,0
20,2403.787353515625,1227.645751953125,0
21,2403.787353515625,1227.645751953125,0
22,2403.787353515625,1227.645751953125,0
23,2403.787353515625,1227.645751953125,0
24,2403.787353515625,1227.645751953125,0
25,2403.787353515625,1227.645751953125,0
26,2403.787353515625,1227.645751953125,0
27,2403.787353515625,1227.645751953125,0
28,2403.787353515625,1227.645751953125,0
29,2403.787353515625,1227.645751953125,0
30,2403.787353515625,1227.645751953125,0
31,2403.787353515625,1227.645751953125,0
32,2403.787353515625,1227.645751953125,0
33,2403.787353515625,1227.645751953125,0
34,2403.787353515625,1227.645751953125,0
35,2403.787353515625,1227.645751953125,0
36,2403.787353515625,1227.645751953125,0
37,2403.787353515625,1227.645751953125,0
38,2403.787353515625,1227.645751953125,0
39,2403.787353515625,1227.645751953125,0
40,2403.787353515625,1227.645751953125,0
41,2403.787353515625,1227.645751953125,0
42,2403.8559570234784,1227.8063964661765,1
43,2403.857589742714,1227.8102197019664,0
44,2403.8592224619497,1227.8140429377563,0
45,2403.8608551811853,1227.8178661735462,0
46,2403.862487900421,1227.8216894093362,0
47,2403.8463501976853,1227.7742616750265,1
48,2403.844416732513,1227.767799819626,0
49,2403.8424832673404,1227.7613379642253,0
50,2403.840549802168,1227.7548761088246,0
51,2403.7270731700232,1228.0681508639673,1
52,2403.7007373847364,1228.1316378484153,0
53,2403.7992447396828,1227.8874719740484,1
54,2403.808266146603,1227.8638276892748,0
55,2403.839633185125,1227.8130117169178,1
56,2403.8552607430884,1227.781334529988,0
57,2403.8708883010518,1227.7496573430583,0
58,2403.886515859015,1227.7179801561285,0
59,2403.922573555227,1227.7881895841033,1
60,2403.9427177906555,1227.77903740273,0
61,2403.9379870865455,1227.7920971935537,1
62,2403.9511624279917,1227.7891678566277,0
63,2403.964337769438,1227.7862385197018,0
64,2403.977513110884,1227.7833091827758,0
65,2403.9906884523302,1227.78037984585,0
66,2404.0038637937764,1227.777450508924,0
67,2403.9793811588884,1227.8456421065744,1
68,2403.986016215691,1227.8550647652019,0
69,2403.9926512724937,1227.8644874238294,0
70,2403.9232221724264,1227.8708980545136,1
71,2403.910602327976,1227.8795582475725,0
