frame,x,y,visible
0,-1.0,-1.0,0
1,890.5,733.0,1
2,890.5,733.0,0
3,890.5,733.0,0
4,890.5,733.0,0
5,890.8112756348862,667.4064113213748,1
6,891.3344173675058,667.9869057176519,1
7,891.3980825118613,667.9546379354156,1
8,891.6433144641113,668.136905957873,0
9,891.8885464163614,668.3191739803303,0
10,892.1337783686114,668.5014420027877,0
11,892.3790103208614,668.6837100252451,0
12,892.6242422731115,668.8659780477025,0
13,892.8694742253615,669.0482460701598,0
14,893.1147061776115,669.2305140926172,0
15,893.3599381298616,669.4127821150746,0
16,893.6051700821116,669.595050137532,0
17,893.8504020343617,669.7773181599894,0
18,894.0956339866117,669.9595861824467,0
19,894.3408659388617,670.1418542049041,0
20,894.5860978911118,670.3241222273615,0
21,894.8313298433618,670.5063902498189,0
22,895.0765617956118,670.6886582722763,0
23,895.3217937478619,670.8709262947336,0
24,895.5670257001119,671.053194317191,0
25,895.812257652362,671.2354623396484,0
26,896.057489604612,671.4177303621058,0
27,896.302721556862,671.5999983845632,0
28,896.5479535091121,671.7822664070205,0
29,896.7931854613621,671.9645344294779,0
30,897.0384174136121,672.1468024519353,0
31,897.2836493658622,672.3290704743927,0
32,897.5288813181122,672.51133849685,0
33,897.7741132703622,672.6936065193074,0
34,898.0193452226123,672.8758745417648,0
35,898.2645771748623,673.0581425642222,0
36,898.5098091271124,673.2404105866796,0
37,898.7550410793624,673.4226786091369,0
38,899.0002730316124,673.6049466315943,0
39,899.2455049838625,673.7872146540517,0
40,899.4907369361125,673.9694826765091,0
41,899.7359688883625,674.1517506989665,0
42,899.9812008406126,674.3340187214238,0
43,900.2264327928626,674.5162867438812,0
44,900.4716647451127,674.6985547663386,0
45,900.7168966973627,674.880822788796,0
46,900.9621286496127,675.0630908112533,0
47,901.2073606018628,675.2453588337107,0
48,901.4525925541128,675.4276268561681,0
49,901.6978245063628,675.6098948786255,0
50,901.9430564586129,675.7921629010829,0
51,902.1882884108629,675.9744309235402,0
52,902.433520363113,676.1566989459976,0
53,902.678752315363,676.338966968455,0
54,902.923984267613,676.5212349909124,0
55,903.1692162198631,676.7035030133698,0
56,903.4144481721131,676.8857710358271,0
57,903.6596801243631,677.0680390582845,0
58,903.9049120766132,677.2503070807419,0
59,904.1501440288632,677.4325751031993,0
60,904.3953759811133,677.6148431256566,0
61,904.6406079333633,677.797111148114,0
62,904.8858398856133,677.9793791705714,0
63,834.0090343760271,660.0023067155572,1
64,832.5178012950031,659.7412092089637,0
65,831.0265682139791,659.4801117023702,0
66,825.7349457425358,633.1138596071993,1
67,823.053125513381,624.6745313036564,0
68,820.3713052842262,616.2352030001135,0
69,809.6508109530905,606.2248996824965,1
70,804.951877557367,597.3913727405912,0
71,800.2529441616434,588.557845798686,0
72,795.5540107659199,579.7243188567808,0
73,790.8550773701963,570.8907919148755,0
74,829.4306929982884,585.8149532331073,1
75,833.096754788166,581.5738010796184,0
76,819.8098256185215,558.042000471119,1
77,843.2332403262748,580.5020798850322,1
78,850.2309998714155,581.4462026193327,0
79,857.2287594165563,582.3903253536331,0
80,847.9977563063035,584.7403108301705,1
81,850.7124569778401,586.0554657263842,0
82,853.4271576493768,587.3706206225979,0
83,856.1418583209135,588.6857755188116,0
84,858.8565589924501,590.0009304150253,0
85,918.2238450262714,626.9239293999965,1
86,931.8937323499993,635.1247467206149,0
87,945.5636196737271,643.3255640412333,0
88,959.2335069974549,651.5263813618517,0
89,972.9033943211828,659.7271986824701,0
90,986.5732816449106,667.9280160030885,0
91,1000.2431689686384,676.1288333237069,0
92,1013.9130562923663,684.3296506443253,0
93,1027.582943616094,692.5304679649437,0
94,1041.252830939822,700.7312852855621,0
95,1054.9227182635498,708.9321026061805,0
96,1068.5926055872776,717.1329199267989,0
97,1082.2624929110054,725.3337372474173,0
98,1095.9323802347333,733.5345545680357,0
99,1109.602267558461,741.7353718886541,0
100,1123.272154882189,749.9361892092725,0
101,1136.9420422059168,758.1370065298909,0
102,1150.6119295296446,766.3378238505093,0
103,1164.2818168533724,774.5386411711277,0
104,1177.9517041771003,782.7394584917461,0
105,1191.6215915008281,790.9402758123645,0
106,1205.291478824556,799.1410931329829,0
107,1218.9613661482838,807.3419104536013,0
108,1232.6312534720116,815.5427277742197,0
109,1246.3011407957395,823.743545094838,0
110,1259.9710281194673,831.9443624154565,0
111,1273.6409154431951,840.1451797360749,0
112,1287.310802766923,848.3459970566932,0
113,1300.9806900906508,856.5468143773116,0
114,1314.6505774143786,864.74763169793,0
115,1328.3204647381065,872.9484490185484,0
116,1341.9903520618343,881.1492663391668,0
117,1355.6602393855621,889.3500836597852,0
118,1369.33012670929,897.5509009804036,0
119,1383.0000140330178,905.751718301022,0
120,1396.6699013567456,913.9525356216404,0
121,1410.3397886804735,922.1533529422588,0
122,1424.0096760042013,930.3541702628772,0
123,1437.6795633279291,938.5549875834956,0
124,1451.349450651657,946.755804904114,0
125,1465.0193379753848,954.9566222247324,0
126,1478.6892252991126,963.1574395453508,0
127,1492.3591126228405,971.3582568659692,0
128,1506.0289999465683,979.5590741865876,0
129,1519.6988872702962,987.759891507206,0
130,1533.368774594024,995.9607088278244,0
131,1547.0386619177518,1004.1615261484428,0
132,1560.7085492414797,1012.3623434690612,0
133,1574.3784365652075,1020.5631607896796,0
134,1588.0483238889353,1028.763978110298,0
135,1601.7182112126632,1036.9647954309164,0
136,1615.388098536391,1045.1656127515348,0
137,1629.0579858601188,1053.3664300721532,0
