frame,x,y,visible
0,1547.9293212890625,883.4739990234375,1
1,1547.9293212890625,883.4739990234375,0
2,1547.9293212890625,883.4739990234375,0
3,1547.9293212890625,883.4739990234375,0
4,1601.4993697774812,846.0004408560544,1
5,1614.1041982846125,837.183055253837,0
6,1626.7090267917438,828.3656696516196,0
7,1639.313855298875,819.5482840494021,0
8,1651.9186838060064,810.7308984471847,0
9,1664.5235123131376,801.9135128449673,0
10,1677.128340820269,793.0961272427498,0
11,1689.7331693274002,784.2787416405324,0
12,1702.3379978345315,775.461356038315,0
13,1714.9428263416628,766.6439704360976,0
14,1727.547654848794,757.8265848338801,0
15,1740.1524833559254,749.0091992316627,0
16,1752.7573118630567,740.1918136294453,0
17,1765.362140370188,731.3744280272279,0
18,1777.9669688773192,722.5570424250104,0
19,1790.5717973844505,713.739656822793,0
20,1803.1766258915818,704.9222712205756,0
21,1815.781454398713,696.1048856183581,0
22,1828.3862829058444,687.2875000161407,0
23,1840.9911114129757,678.4701144139233,0
24,1853.595939920107,669.6527288117059,0
25,1866.2007684272382,660.8353432094884,0
26,1878.8055969343695,652.017957607271,0
27,1891.4104254415008,643.2005720050536,0
28,1904.015253948632,634.3831864028361,0
29,1916.6200824557634,625.5658008006187,0
30,1929.2249109628947,616.7484151984013,0
31,1941.829739470026,607.9310295961839,0
32,1954.4345679771573,599.1136439939664,0
33,1967.0393964842885,590.296258391749,0
34,1979.6442249914198,581.4788727895316,0
35,1992.2490534985511,572.6614871873142,0
36,2004.8538820056824,563.8441015850967,0
37,2017.4587105128137,555.0267159828793,0
38,2030.063539019945,546.2093303806619,0
39,2042.6683675270763,537.3919447784444,0
40,2055.2731960342076,528.574559176227,0
41,2067.8780245413386,519.7571735740096,0
42,2080.4828530484697,510.9397879717922,0
43,2093.0876815556007,502.12240236957484,0
44,2105.692510062732,493.3050167673575,0
45,2118.297338569863,484.4876311651401,0
46,2130.902167076994,475.67024556292273,0
47,2143.506995584125,466.85285996070536,0
48,2156.111824091256,458.035474358488,0
49,2168.716652598387,449.2180887562706,0
50,2181.321481105518,440.40070315405325,0
51,2193.926309612649,431.5833175518359,0
52,2206.5311381197803,422.7659319496185,0
53,2219.1359666269113,413.94854634740113,0
54,2231.7407951340424,405.13116074518376,0
55,2244.3456236411735,396.3137751429664,0
56,2256.9504521483045,387.496389540749,0
